loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT)
2024-10-16 21:13:13.124 +0200,25,819906.4705980417,-0.000274658203125,-0.025543212890625,-0.9994659423828125,819906.4693550417,-0.0003709783486556262,-0.001922535942867398,-0.0007829693495295942,819906.4642420417,267.8594970703125,-112.0973663330078,-153.3750305175781
2024-10-16 21:13:13.134 +0200,26,819906.4805470417,0.000244140625,-0.024871826171875,-0.99847412109375,819906.4793040417,0.001690041972324252,-0.003200054401531816,-4.554005499812774e-05,819906.4745210417,267.8818969726562,-111.9625396728516,-153.3122406005859
2024-10-16 21:13:13.144 +0200,27,819906.4904960417,-0.000244140625,-0.0237274169921875,-0.9988250732421875,819906.4892530417,-0.001517735538072884,-0.0009305084822699428,-0.001702026231214404,819906.4848000418,267.7969360351562,-112.1126708984375,-153.2839813232422
2024-10-16 21:13:13.154 +0200,28,819906.5004450417,0.003082275390625,-0.0242919921875,-0.9999847412109375,819906.4992020418,0.002002963330596685,-0.002355033298954368,-0.002413356676697731,819906.4950800417,267.853271484375,-112.2207336425781,-153.3498687744141
2024-10-16 21:13:13.164 +0200,29,819906.5103940417,0.005950927734375,-0.02276611328125,-0.9996795654296875,819906.5091510417,0.002034388715401292,-0.00386877404525876,-0.002080727834254503,819906.5053590417,267.9118041992188,-112.1866455078125,-153.5161590576172
2024-10-16 21:13:13.179 +0200,30,819906.5203430417,0.004638671875,-0.022796630859375,-0.99822998046875,819906.5191000417,0.0008833705214783549,-0.003916977439075708,-0.002911900402978063,819906.5156380417,267.7877197265625,-112.2697448730469,-153.3908081054688
2024-10-16 21:13:13.184 +0200,31,819906.5302920417,0.005218505859375,-0.022735595703125,-1.000579833984375,819906.5290490417,0.0008751147543080151,-0.0008878979133442044,-0.001885518082417548,819906.5259170417,267.8045959472656,-112.2909088134766,-153.5051116943359
2024-10-16 21:13:13.194 +0200,32,819906.5402410417,0.0051422119140625,-0.0236968994140625,-1.001617431640625,819906.5389980418,-0.0003233077586628497,-0.001001881202682853,-0.0001664475712459534,819906.5361960417,268.1528930664062,-112.0003814697266,-153.5083312988281
2024-10-16 21:13:13.204 +0200,33,819906.5501900418,0.0043487548828125,-0.0245361328125,-1.00030517578125,819906.5489470417,0.0006146575906313956,-0.002444515470415354,0.0003611246356740594,819906.5464750418,267.8539428710938,-112.2215270996094,-153.6198883056641
2024-10-16 21:13:13.214 +0200,34,819906.5601390417,0.001190185546875,-0.0251312255859375,-0.9994354248046875,819906.5588960417,0.001014664419926703,-0.002517486223950982,-0.001938248635269701,819906.5567530417,267.9967651367188,-112.1500396728516,-153.4145812988281
2024-10-16 21:13:13.224 +0200,35,819906.5700870417,0.0011138916015625,-0.02496337890625,-0.99932861328125,819906.5688440417,0.00185063062235713,-0.002321477513760328,0.0004516721237450838,819906.5670320417,267.9247741699219,-112.1746215820312,-153.2939147949219
2024-10-16 21:13:13.238 +0200,36,819906.5800360417,-0.00067138671875,-0.0262603759765625,-0.998748779296875,819906.5787930418,-0.0007582019316032529,0.0002476739755365998,-0.00162399560213089,819906.5773110418,268.087890625,-112.1227111816406,-153.5463714599609
2024-10-16 21:13:13.244 +0200,37,819906.5899850418,0.00018310546875,-0.0253753662109375,-0.9981842041015625,819906.5887420417,-0.0003528688393998891,-0.003581152763217688,-0.0007337008719332516,819906.5875900417,267.8362426757812,-112.1569213867188,-153.4689788818359
2024-10-16 21:13:13.254 +0200,38,819906.5999340417,-0.001251220703125,-0.0243377685546875,-0.9977874755859375,819906.5986910417,-0.001432248041965067,0.0002695118892006576,-0.001180579303763807,819906.5978690417,267.8520202636719,-112.1419525146484,-153.4142913818359
2024-10-16 21:13:13.264 +0200,39,819906.6098830417,-0.0011444091796875,-0.024444580078125,-1,819906.6086400417,-0.0003440804139245301,-0.0005102616851218045,-5.992112346575595e-05,819906.6081480418,267.9163513183594,-112.1165161132812,-153.3156890869141
2024-10-16 21:13:13.273 +0200,40,819906.6198320417,0.000213623046875,-0.0230865478515625,-0.9986724853515625,819906.6185890418,0.001719603082165122,-0.002432531211525202,-0.002232527825981379,819906.6184270417,267.7792358398438,-112.2310485839844,-153.2920227050781
2024-10-16 21:13:13.283 +0200,41,819906.6297810418,0.0019683837890625,-0.02197265625,-0.9982757568359375,819906.6285380417,-0.0001336906861979514,-0.002098038326948881,-0.001883653807453811,819906.6287060417,267.8096923828125,-112.1606597900391,-153.3669586181641
2024-10-16 21:13:13.293 +0200,42,819906.6397300417,0.0029144287109375,-0.0218048095703125,-1.00067138671875,819906.6384870417,0.0004633900243788958,-0.003690342186018825,-3.462109361862531e-06,819906.6389860418,267.8333129882812,-112.1826782226562,-153.5815582275391
2024-10-16 21:13:13.303 +0200,43,819906.6496790417,0.00421142578125,-0.0229949951171875,-0.999969482421875,819906.6484360417,0.0006154565489850938,-0.0009382316493429244,-0.002606169320642948,819906.6492650417,267.6884765625,-112.2215576171875,-153.5173034667969
2024-10-16 21:13:13.313 +0200,44,819906.6596280417,0.006103515625,-0.0249481201171875,-1.000015258789062,819906.6583850418,0.001416002749465406,-0.001012533786706626,-0.0013928331900388,819906.6595460417,267.8490600585938,-112.3326568603516,-153.4401245117188
2024-10-16 21:13:13.323 +0200,45,819906.6695770418,0.0031890869140625,-0.024993896484375,-1.000137329101562,819906.6683340417,0.0008972189389169216,-0.002181927906349301,-0.0006295712664723396,819906.6698250417,267.7559814453125,-112.2891845703125,-153.3407135009766
